File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/786.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_18-3
Injection Number	59
Position	28
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	4:15:11 PM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000665
Time Max. (min)	22.992220
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	3,687,334.653324
Signal Max.	2,659,284,393.737190
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406487

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
4.371302	0.2041	9,051,081.406038
4.374703	0.2041	8,715,922.849725
4.378103	0.204	8,669,171.080305
4.381505	0.2041	8,706,424.870365
4.384907	0.2041	8,685,898.256037
4.388307	0.204	8,716,207.614794
4.391708	0.2041	8,675,559.724492
4.395108	0.204	8,533,817.765416
4.398510	0.2041	8,551,370.563169
4.401912	0.2041	8,563,703.368001
4.405312	0.204	8,524,137.981618
4.408713	0.2041	8,445,007.950994
4.412115	0.2041	8,319,793.798236
4.415515	0.204	8,240,665.308212
4.418917	0.2041	8,172,881.698770
4.422318	0.2041	8,078,153.708067
4.425718	0.204	7,886,999.273085
4.429120	0.2041	7,707,933.107454
4.432522	0.2041	7,729,283.674245
4.435922	0.204	7,767,159.054996
4.439323	0.2041	7,566,257.253901
4.442725	0.2041	7,519,540.432790
4.446125	0.204	7,796,758.075141
4.449527	0.2041	7,961,271.640259
4.452927	0.204	8,126,585.278952
4.456328	0.2041	8,280,197.153474
4.459730	0.2041	8,168,747.929166
4.463130	0.204	8,106,756.149955
4.466532	0.2041	8,052,667.274797
4.469933	0.2041	7,851,165.923617
4.473333	0.204	7,863,237.508314
4.476735	0.2041	7,812,845.648797
4.480137	0.2041	7,596,342.629520
4.483537	0.204	7,488,031.077772
4.486938	0.2041	7,259,871.038647
4.490340	0.2041	7,169,639.043870
4.493740	0.204	7,337,399.104456
4.497142	0.2041	7,384,268.697232
4.500543	0.2041	7,345,846.482275
4.503943	0.204	7,365,423.199992
4.507345	0.2041	7,285,619.612443
4.510745	0.204	7,240,077.370367
4.514147	0.2041	7,278,337.857988
4.517548	0.2041	7,087,581.026548
4.520948	0.204	7,110,684.698402
4.524350	0.2041	7,208,963.331158
4.527752	0.2041	6,875,958.834964
4.531152	0.204	6,818,002.126090
4.534553	0.2041	6,962,443.675906
4.537955	0.2041	6,817,563.335560
4.541355	0.204	6,694,547.555495
4.544757	0.2041	6,590,685.024543
4.548158	0.2041	6,525,531.917809
4.551558	0.204	6,532,900.408506
4.554960	0.2041	6,493,478.258466
4.558362	0.2041	6,489,541.735081
