SourceFile,DateTimeOriginal,GPSLongitude,GPSLatitude,GPSPosition,GPSAltitude
./liriopogon/ofv/ofv_eleventh_survey_723.JPG,2020:10:09 17:06:57,-84.2830409722222,30.441949,30.441949 -84.2830409722222,42.288
./liriopogon/ofv/ofv_eleventh_survey_724.JPG,2020:10:09 17:07:01,-84.2830409722222,30.441949,30.441949 -84.2830409722222,42.288
./liriopogon/ofv/ofv_eleventh_survey_725.JPG,2020:10:09 17:07:04,-84.2830409722222,30.441949,30.441949 -84.2830409722222,42.288
./liriopogon/ofv/ofv_eleventh_survey_726.JPG,2020:10:09 17:07:07,-84.2830409722222,30.441949,30.441949 -84.2830409722222,42.288
./liriopogon/ofv/ofv_eleventh_survey_727.JPG,2020:10:09 17:07:13,-84.2830409722222,30.441949,30.441949 -84.2830409722222,42.288
./liriopogon/ofv/ofv_eleventh_survey_728.JPG,2020:10:09 17:07:18,-84.2830409722222,30.441949,30.441949 -84.2830409722222,42.288
./liriopogon/ofv/ofv_eleventh_survey_729.JPG,2020:10:09 17:07:20,-84.2830409722222,30.441949,30.441949 -84.2830409722222,42.288
./liriopogon/ofv/ofv_eleventh_survey_730.JPG,2020:10:09 17:07:24,-84.2830409722222,30.441949,30.441949 -84.2830409722222,42.288
./liriopogon/ofv/ofv_eleventh_survey_731.JPG,2020:10:09 17:07:30,-84.2830409722222,30.441949,30.441949 -84.2830409722222,42.288
./liriopogon/ofv/ofv_eleventh_survey_732.JPG,2020:10:09 17:07:33,-84.2830409722222,30.441949,30.441949 -84.2830409722222,42.288
./liriopogon/ofv/ofv_eleventh_survey_733.JPG,2020:10:09 17:07:36,-84.2830409722222,30.441949,30.441949 -84.2830409722222,42.288
./liriopogon/ofv/ofv_eleventh_survey_735.JPG,2020:10:09 17:07:48,-84.2830409722222,30.441949,30.441949 -84.2830409722222,42.288
./liriopogon/ofv/ofv_eleventh_survey_736.JPG,2020:10:09 17:07:51,-84.2830409722222,30.441949,30.441949 -84.2830409722222,42.288
./liriopogon/ofv/ofv_eleventh_survey_737.JPG,2020:10:09 17:07:55,-84.2830409722222,30.4422269722222,30.4422269722222 -84.2830409722222,2.663
./liriopogon/ofv/ofv_eleventh_survey_741.JPG,2020:10:09 17:08:07,-84.2830409722222,30.4422269722222,30.4422269722222 -84.2830409722222,2.663
./liriopogon/ofv/ofv_eleventh_survey_744.JPG,2020:10:09 17:08:13,-84.282942,30.4421929722222,30.4421929722222 -84.282942,34.756
./liriopogon/ofv/ofv_eleventh_survey_745.JPG,2020:10:09 17:08:16,-84.282942,30.4421929722222,30.4421929722222 -84.282942,34.756
./liriopogon/ofv/ofv_eleventh_survey_747.JPG,2020:10:09 17:08:25,-84.282942,30.4421929722222,30.4421929722222 -84.282942,34.756
