File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/110.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_15-1
Injection Number	26
Position	126
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	5/18/2019
Injection Time	9:46:56 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000677
Time Max. (min)	22.992243
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	6,734,053.384288
Signal Max.	4,231,467,769.312510
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406499

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
4.439335	0.204	18,001,514.334414
4.442737	0.2041	17,796,464.639769
4.446137	0.204	17,555,759.552811
4.449538	0.2041	17,306,230.788521
4.452940	0.2041	17,250,999.093251
4.456340	0.204	17,370,371.863024
4.459742	0.2041	17,366,823.299927
4.463143	0.2041	17,182,565.027598
4.466543	0.204	17,028,435.218175
4.469945	0.2041	17,015,299.886573
4.473347	0.2041	16,948,581.898600
4.476747	0.204	16,501,980.477576
4.480148	0.2041	16,255,061.100410
4.483550	0.2041	16,303,131.958341
4.486950	0.204	16,046,627.798297
4.490352	0.2041	15,862,098.463811
4.493753	0.2041	15,677,488.457871
4.497153	0.204	15,257,296.312756
4.500555	0.2041	15,272,311.153594
4.503957	0.2041	15,329,779.931849
4.507357	0.204	15,070,804.453241
4.510758	0.2041	14,935,963.229580
4.514158	0.204	14,856,162.838657
4.517560	0.2041	14,695,754.394465
4.520962	0.2041	14,414,625.657265
4.524362	0.204	14,100,272.082428
4.527763	0.2041	14,102,333.123531
4.531165	0.2041	14,057,847.269083
4.534565	0.204	13,694,246.536148
4.537967	0.2041	13,651,922.854364
4.541368	0.2041	13,673,099.485930
4.544768	0.204	13,325,458.877522
4.548170	0.2041	12,998,838.548578
4.551572	0.2041	12,871,604.959967
4.554972	0.204	12,841,550.963404
4.558373	0.2041	12,877,955.938994
4.561775	0.2041	12,777,215.931416
4.565175	0.204	12,505,797.451996
4.568577	0.2041	12,232,883.531518
4.571978	0.2041	12,011,306.710576
4.575378	0.204	11,810,771.822093
4.578780	0.2041	11,567,065.174192
4.582180	0.204	11,543,859.587604
4.585582	0.2041	11,672,443.500304
4.588983	0.2041	11,542,298.546894
4.592383	0.204	11,498,605.848380
4.595785	0.2041	11,630,287.760312
4.599187	0.2041	11,897,010.095823
4.602587	0.204	12,714,527.401681
4.605988	0.2041	14,458,285.481131
4.609390	0.2041	17,830,773.266172
4.612790	0.204	22,914,804.609043
4.616192	0.2041	28,846,049.162693
4.619593	0.2041	35,717,434.021721
4.622993	0.204	41,070,097.492418
4.626395	0.2041	43,175,458.238207
4.629797	0.2041	43,202,978.592554
4.633197	0.204	40,820,589.271363
4.636598	0.2041	37,323,047.382354
4.640000	0.2041	34,263,768.686684
4.643400	0.204	31,883,552.250824
4.646802	0.2041	30,462,680.742518
4.650202	0.204	29,751,264.130718
4.653603	0.2041	30,134,142.017426
4.657005	0.2041	31,564,904.740158
4.660405	0.204	33,214,511.644770
4.663807	0.2041	34,758,424.789423
4.667208	0.2041	35,306,857.209693
4.670608	0.204	35,883,234.348913
4.674010	0.2041	36,561,318.297345
4.677412	0.2041	35,996,372.241760
4.680812	0.204	34,549,491.515215
4.684213	0.2041	33,205,300.360753
4.687615	0.2041	32,264,268.831826
4.691015	0.204	31,107,664.072338
4.694417	0.2041	30,292,612.699902
4.697818	0.2041	29,090,146.835643
4.701218	0.204	27,447,925.415172
4.704620	0.2041	27,087,515.149744
4.708022	0.2041	27,097,469.235011
4.711422	0.204	26,529,405.684920
4.714823	0.2041	25,891,032.387385
4.718223	0.204	25,716,651.487203
4.721625	0.2041	25,577,026.128133
4.725027	0.2041	24,892,617.592822
4.728427	0.204	24,709,746.350309
4.731828	0.2041	24,657,634.574205
4.735230	0.2041	24,208,030.699033
4.738630	0.204	23,694,209.553892
4.742032	0.2041	23,035,003.927274
4.745433	0.2041	22,665,319.432115
4.748833	0.204	22,301,322.191436
4.752235	0.2041	21,623,541.278185
4.755637	0.2041	21,180,351.189671
4.759037	0.204	21,233,706.364750
4.762438	0.2041	20,934,305.627896
4.765840	0.2041	20,524,152.686466
4.769240	0.204	20,372,549.470496
4.772642	0.2041	19,926,911.635683
4.776043	0.2041	19,605,494.385735
4.779443	0.204	19,784,456.495175
4.782845	0.2041	19,810,035.704168
4.786245	0.204	19,855,168.347756
4.789647	0.2041	20,286,037.691314
4.793048	0.2041	20,385,996.468028
4.796448	0.204	20,485,288.636990
4.799850	0.2041	20,395,235.854834
4.803252	0.2041	20,133,472.277884
4.806652	0.204	19,966,977.270695
4.810053	0.2041	19,525,706.573846
4.813455	0.2041	19,001,907.346883
4.816855	0.204	18,657,382.239054
4.820257	0.2041	18,500,954.161382
4.823658	0.2041	18,059,168.281283
4.827058	0.204	17,882,299.868229
4.830460	0.2041	17,876,912.727865
4.833862	0.2041	17,421,569.331713
4.837262	0.204	17,360,134.136780
4.840663	0.2041	17,263,522.071983
4.844065	0.2041	16,991,353.842727
4.847465	0.204	17,013,742.844470
4.850867	0.2041	16,958,215.215165
4.854267	0.204	16,877,093.677380
4.857668	0.2041	16,434,100.579073
4.861070	0.2041	16,113,665.839117
4.864470	0.204	16,098,284.149091
4.867872	0.2041	15,977,999.064257
4.871273	0.2041	15,916,720.276757
4.874673	0.204	15,901,522.292675
4.878075	0.2041	15,665,590.681925
4.881477	0.2041	15,381,507.446346
4.884877	0.204	15,452,727.036057
4.888278	0.2041	15,464,966.071499
4.891680	0.2041	15,545,504.768000
4.895080	0.204	15,623,514.830561
4.898482	0.2041	15,231,912.705275
4.901883	0.2041	14,734,657.699458
4.905283	0.204	14,452,102.072968
4.908685	0.2041	13,850,950.842422
4.912087	0.2041	12,896,407.203945
4.915487	0.204	12,149,542.855847
4.918888	0.2041	11,604,517.678305
4.922288	0.204	11,177,099.460599
4.925690	0.2041	10,876,096.174022
4.929092	0.2041	10,789,359.686030
4.932492	0.204	10,835,257.752049
4.935893	0.2041	10,978,627.437444
4.939295	0.2041	11,028,507.461365
4.942695	0.204	10,821,812.898464
4.946097	0.2041	10,675,159.604114
4.949498	0.2041	10,602,900.655193
4.952898	0.204	10,610,247.707877
4.956300	0.2041	10,527,090.764055
4.959702	0.2041	10,495,797.698635
4.963102	0.204	10,531,175.297687
4.966503	0.2041	10,495,778.691703
4.969905	0.2041	10,597,216.634123
4.973305	0.204	10,655,587.603210
4.976707	0.2041	10,740,262.362158
4.980108	0.2041	10,799,699.922825
4.983508	0.204	10,853,598.248833
4.986910	0.2041	10,969,032.301802
4.990310	0.204	10,967,950.156451
4.993712	0.2041	11,021,185.586268
4.997113	0.2041	11,190,420.256259
5.000513	0.204	11,260,046.958835
5.003915	0.2041	11,576,022.352112
5.007317	0.2041	11,863,862.525920
5.010717	0.204	12,049,060.520892
5.014118	0.2041	12,201,873.233483
5.017520	0.2041	11,977,698.408599
5.020920	0.204	11,822,079.809227
5.024322	0.2041	11,601,475.851772
5.027723	0.2041	11,411,145.445173
5.031123	0.204	11,376,688.411065
5.034525	0.2041	11,271,870.673748
5.037927	0.2041	11,345,422.497110
5.041327	0.204	11,286,236.638305
5.044728	0.2041	11,007,598.477423
5.048130	0.2041	11,037,892.634919
5.051530	0.204	11,014,623.712873
5.054932	0.2041	10,858,420.862775
